fi_id,pricing_date,open,high,low,close,volume,dividends
32,2022-12-05,35.65510928,36.8027004,35.60521485,35.71498489,12131800,0
5,2022-12-05,250.3020797,252.0998257,246.3788525,248.5043488,23435300,0
3,2022-12-05,38.67919332,39.520897,38.31706629,38.65961838,5466000,0
59,2022-12-05,15.58374216,15.97751922,15.49514208,15.82985306,4548700,0
46,2022-12-05,189.4400024,191.2700043,180.5500031,182.4499969,93122700,0
40,2022-12-05,101.8218315,102.6589376,101.4377474,101.9794083,9285800,0
56,2022-12-05,166.7306811,169.8895611,164.6614252,166.0409393,35225500,0
36,2022-12-05,142.8000031,144.3899994,132.8800049,133.9299927,20294600,0
48,2022-12-05,23.90999985,24,23.75,23.79000092,1180100,0
61,2022-12-05,76.02628075,76.27159011,75.51603308,75.67303467,3160000,0
43,2022-12-05,228.9916499,230.3035574,228.439271,230.0766907,539700,0
23,2022-12-05,5.900786428,5.910318964,5.814991327,5.834056854,819400,0
20,2022-12-05,1594.160034,1596.079956,1557.910034,1570.609985,242300,0
29,2022-12-05,80.50318909,80.50318909,80.50318909,80.50318909,0,0
6,2022-12-05,24.64999962,24.81999969,23.76199913,23.93000031,8640600,0
33,2022-12-05,61.65999985,62.22000122,60.93999863,61.31999969,371700,0
50,2022-12-05,42.77000046,43.70000076,40.40999985,40.79000092,22014000,0
16,2022-12-05,102.8799973,102.9400024,97.01999664,98.08999634,1964300,0
44,2022-12-05,74.54000092,75.16999817,72.81999969,73.62000275,47022200,0
55,2022-12-05,62.45168957,62.83579493,62.30395501,62.51078415,9185100,0
13,2022-12-05,64.5557322,64.71505136,63.61970653,63.8786087,182800,0
18,2022-12-05,154.3184627,157.7717193,153.9127745,154.4371948,3013100,0
14,2022-12-05,53.70113754,53.70113754,53.70113754,53.70113754,100,0
38,2022-12-05,214.406487,215.6592312,211.8214886,212.4478455,9006300,0
12,2022-12-05,337.7999878,340.5100098,330.8299866,334.0899963,2542300,0
4,2022-12-05,67.40000153,67.86000061,62.40000153,63.13999939,12610900,0
21,2022-12-05,49.57738443,49.82079265,49.49949573,49.64554214,2579300,0
9,2022-12-05,48.42354556,48.51149967,48.05218331,48.2085495,13795900,0
52,2022-12-05,131.3162134,131.6390276,127.7554944,128.5087128,10154500,0
1,2022-12-05,149.2830498,149.4616972,147.8737847,148.4394836,277300,0
39,2022-12-05,100,101.1699982,98.04000092,98.51000214,3601500,0
8,2022-12-05,163.0055844,163.4619392,160.4163039,160.7536011,2180100,0
27,2022-12-05,5.920000076,5.949999809,5.869999886,5.889999866,34900,0
57,2022-12-05,28.81999969,29.54999924,28.21999931,28.70000076,5237100,0
42,2022-12-05,144.7599945,144.8000031,142.6499939,143.1900024,223400,0
41,2022-12-05,140.3771448,141.07499,138.5428047,138.7122803,1266200,0
37,2022-12-05,266.6079732,268.1327583,265.6045889,267.1687012,2586900,0
31,2022-12-05,318.4712377,318.833633,312.9764845,313.5053711,5057300,0
10,2022-12-05,354.3539928,357.2405782,352.8111715,354.443573,2202500,0
17,2022-12-05,174.4932971,175.4716179,174.141101,174.9041901,5120600,0
19,2022-12-05,28.40999985,28.86000061,27.64999962,27.70000076,17486300,0
2,2022-12-05,145.9436532,146.8857865,145.5118358,146.3165741,5402500,0
7,2022-12-05,47.97999954,49.84999847,45.63000107,46,11228300,0
53,2022-12-05,176.3688458,176.7322856,173.1862448,173.4711151,1560700,0
24,2022-12-05,119.7958986,120.169452,119.029631,119.3744507,2143100,0
45,2022-12-05,19.28886991,19.30817853,18.58412183,18.74824142,5655900,0
51,2022-12-05,15.11999989,15.17000008,14.78999996,14.93999958,3615000,0
26,2022-12-05,38.31001694,38.32931714,37.66347319,37.81787109,1998900,0
47,2022-12-06,12.82999992,12.89000034,11.93000031,12.46000004,12636400,0
22,2022-12-06,311,313.2200012,303.1300049,305.5599976,7195400,0
28,2022-12-06,487.8660397,488.6714249,474.4528655,478.4201355,2995900,0
25,2022-12-06,90.5,91.04000092,87.90000153,88.25,75503600,0
15,2022-12-06,146.4452022,146.6742208,141.3170721,142.3028717,64727200,0
49,2022-12-06,108.6152149,109.4869074,105.7425812,106.9114456,7086100,0
35,2022-12-06,152.5002576,153.341921,150.014364,151.7466583,4721800,0
60,2022-12-06,99.30000305,99.77999878,96.41999817,96.98000336,24910700,0
30,2022-12-06,78.30999756,78.48000336,74.55000305,75.16000366,1647100,0
11,2022-12-06,72.79000092,73,70.87999725,71.47000122,2661100,0
34,2022-12-06,95.73000336,96,91.98000336,92.29000092,11492400,0
58,2022-12-06,31.36499977,31.59000015,30.29000092,30.64999962,10188300,0
54,2022-12-06,10.40999985,10.52000046,10.39000034,10.43000031,868800,0
32,2022-12-06,35.82475469,36.1640422,35.12622114,35.83473206,8832900,0
5,2022-12-06,249.1201529,250.153098,242.1278558,243.4587708,22463700,0
3,2022-12-06,38.85536366,39.0021701,38.50302225,38.83578873,4239700,0
59,2022-12-06,15.81016383,15.84954247,14.89463191,15.34747601,5885100,0
46,2022-12-06,181.2200012,183.6499939,175.3300018,179.8200073,92150800,0
40,2022-12-06,102.2453143,102.609705,99.90141554,100.5317078,8383000,0
56,2022-12-06,165.2412177,165.6710575,158.1337456,159.8131409,35269400,0
36,2022-12-06,132.7100067,134.5500031,130.9100037,133.2700043,16981800,0
48,2022-12-06,23.87000084,23.94000053,23.5,23.70000076,963800,0
61,2022-12-06,75.77115938,76.21271325,75.25110471,75.76134491,3020100,0
43,2022-12-06,230.1358841,231.8028946,227.3739743,229.3960876,709900,0
23,2022-12-06,5.757794942,5.80545899,5.700598358,5.748262405,387900,0
20,2022-12-06,1569.73999,1572,1505.01001,1508.400024,460700,0
29,2022-12-06,80.65989568,83.8862915,80.65989568,83.8862915,400,0
6,2022-12-06,24.01000023,24.12000084,22.61000061,22.71999931,11653200,0
33,2022-12-06,61.40999985,61.40999985,59.70999908,59.97999954,322100,0
50,2022-12-06,40.56999969,40.84999847,38.56999969,38.97000122,19295200,0
16,2022-12-06,98.87999725,99.77999878,93.19999695,94.43000031,1918900,0
44,2022-12-06,73.08000183,73.38999939,69.40000153,70.26999664,64965200,0
55,2022-12-06,62.56002446,62.91458439,62.27440632,62.48123169,10099500,0
13,2022-12-06,63.09194799,63.15169173,61.38918328,61.83727646,465900,0
18,2022-12-06,154.1106676,156.6734032,151.7062516,153.0717163,3285100,0
14,2022-12-06,53.70113754,53.70113754,53.70113754,53.70113754,0,0
38,2022-12-06,210.7775194,210.9067746,206.4426603,207.8743591,5986000,0
12,2022-12-06,334.0899963,334.2200012,327.3999939,331.1499939,2182200,0
4,2022-12-06,63.11999893,63.87900162,60.20000076,61.29999924,9408900,0
21,2022-12-06,49.82079315,49.93763177,49.52870403,49.82079315,2273900,0
9,2022-12-06,48.31604164,48.31604164,47.16286717,47.48536682,15443800,0
52,2022-12-06,130.4847366,132.1672758,127.0413988,128.723938,13966700,0
1,2022-12-06,148.3303165,148.8563093,147.0897646,147.9829559,159300,0
39,2022-12-06,98.25,98.5,91.90000153,93.12000275,8380900,0
8,2022-12-06,160.6544067,161.457974,157.6187016,159.1960754,1898200,0
27,2022-12-06,5.75,5.75,5.670000076,5.710000038,173500,0
57,2022-12-06,28.84000015,28.94499969,27.62000084,27.96999931,3208100,0
42,2022-12-06,142.8800049,142.8800049,140.1999969,141.0899963,242600,0
41,2022-12-06,138.6724209,139.4599858,135.6417572,137.1471252,1216600,0
37,2022-12-06,267.3752746,268.9197233,265.6340997,267.3457642,3573000,0
31,2022-12-06,313.0744621,315.0431555,308.0792125,310.9294434,3341500,0
10,2022-12-06,352.1840517,353.3585884,342.7578369,345.9231262,2353300,0
17,2022-12-06,176.0194806,176.0977481,172.1159752,172.2823029,7943500,0
19,2022-12-06,27.70000076,27.86000061,26.70000076,26.92000008,19772900,0
2,2022-12-06,146.9348385,147.2881423,145.5216237,146.5030212,6866700,0
7,2022-12-06,45.59999847,46.65000153,41.72999954,42.40999985,12156100,0
53,2022-12-06,173.3139462,173.4416478,168.0587283,169.9840088,2064100,0
24,2022-12-06,119.8725242,120.4280678,118.1101118,119.326561,1919500,0
45,2022-12-06,18.72892998,18.97028217,17.68628857,17.76352119,9474400,0
51,2022-12-06,14.59000015,14.59000015,14.10999966,14.19999981,3005800,0
26,2022-12-06,38.02052014,38.4547617,36.70813617,37.12308121,1588900,0
47,2022-12-07,12.27000046,12.77000046,11.85000038,11.85000038,11052500,0
22,2022-12-07,306.5,309.6099854,302.1000061,308.4200134,7821600,0
28,2022-12-07,476.3619196,483.7695093,476.1431711,479.2255249,2072600,0
25,2022-12-07,88.33999634,89.88999939,87.48000336,88.45999908,68086900,0
15,2022-12-07,141.5859372,142.7609169,139.4052385,140.3412476,69721100,0
49,2022-12-07,106.3071925,108.0902084,106.0496441,107.307663,5751500,0
35,2022-12-07,150.2296755,152.3730199,150.1220185,150.4841309,3685200,0
60,2022-12-07,96.41000366,96.87999725,94.72000122,94.94000244,31045400,0
30,2022-12-07,74.51999664,75.97000122,73.59999847,75.72000122,1279600,0
11,2022-12-07,71.25,71.46499634,69.74099731,69.87000275,3422100,0
34,2022-12-07,92.66000366,92.79000092,91.26000214,92.15000153,10353400,0
58,2022-12-07,30.46500015,31.04000092,30.13800049,30.77000046,8244900,0
54,2022-12-07,10.36999989,10.52000046,10.35000038,10.51000023,913900,0
32,2022-12-07,35.56529696,35.57527814,34.22810549,34.2580452,10996500,0
5,2022-12-07,243.1707564,244.4917446,240.5685173,242.7138672,20481500,0
3,2022-12-07,38.52260339,38.52260339,36.5945146,37.0055809,8706800,0
59,2022-12-07,15.34747572,15.98736368,15.10136482,15.73140812,4464700,0
46,2022-12-07,175.0299988,179.3800049,172.2200012,174.0399933,84213300,0
40,2022-12-07,99.75368548,101.4082044,99.5271707,100.3248901,4194300,0
56,2022-12-07,157.6639115,161.8024386,156.6142819,161.1426697,37238800,0
36,2022-12-07,132.5,133.75,130.0200043,130.4799957,12915900,0
48,2022-12-07,23.87999916,23.95000076,23.77000046,23.85000038,1028500,0
61,2022-12-07,75.81041093,76.22252888,75.55528709,76.0949707,4032600,0
43,2022-12-07,231.1913238,233.6967611,231.0137648,233.4698944,1018600,0
23,2022-12-07,5.719663916,5.748262436,5.662467332,5.68153286,340300,0
20,2022-12-07,1505,1526.219971,1489.699951,1509.459961,286200,0
29,2022-12-07,83.69271088,83.69271088,83.69271088,83.69271088,200,0
6,2022-12-07,22.90999985,22.96999931,22.07999992,22.68000031,10648400,0
33,2022-12-07,59.34000015,59.74000168,59,59.56999969,315500,0
50,2022-12-07,38.08000183,38.99000168,37.72000122,38.49000168,23536600,0
16,2022-12-07,93.80000305,98.27999878,92.36000061,96.93000031,1338100,0
44,2022-12-07,69.52999878,71.37000275,69.27999878,70.13999939,59180100,0
55,2022-12-07,62.49108718,62.75700715,62.29410901,62.57972717,12307600,0
13,2022-12-07,61.68791415,61.99660023,60.8912994,61.30952072,436300,0
18,2022-12-07,152.9331949,155.3376261,152.6858262,153.1409912,2879800,0
14,2022-12-07,50.9262352,50.9262352,50.9262352,50.9262352,200,0
38,2022-12-07,207.5959758,207.8147084,203.9471403,206.6116791,7923800,0
12,2022-12-07,327.5299988,331,325.4899902,326.6799927,2055900,0
4,2022-12-07,60.83000183,61.84999847,59.625,61.06999969,8734800,0
21,2022-12-07,49.61633426,49.74290759,49.31451043,49.48002625,2151000,0
9,2022-12-07,47.29968604,47.44627373,46.96741538,47.08468628,15171700,0
52,2022-12-07,128.4500154,130.1814683,127.4913644,128.6358795,11739400,0
1,2022-12-07,148.7967501,149.6304125,147.9829559,148.4096985,154500,0
39,2022-12-07,88.80500031,91.66999817,86.87999725,91.5,12640500,0
8,2022-12-07,158.422274,159.0373472,155.8528388,156.0314026,2199600,0
27,2022-12-07,5.909999847,5.960000038,5.869999886,5.880000114,56800,0
57,2022-12-07,28.01000023,28.69400024,27.92000008,28.32999992,3865900,0
42,2022-12-07,141.75,143.0299988,141.3500061,141.8600006,208200,0
41,2022-12-07,135.681647,136.2797935,133.4285843,133.9071198,2192700,0
37,2022-12-07,268.063866,269.5197833,265.2799499,265.9390259,2766400,0
31,2022-12-07,309.4700366,316.24791,307.9812688,313.5739746,4038200,0
10,2022-12-07,345.2761784,346.2416948,339.8911883,345.8136902,2454300,0
17,2022-12-07,172.742118,174.0237159,172.4094776,173.3291016,5702600,0
19,2022-12-07,26.61000061,26.87000084,26.02000046,26.39999962,21193900,0
2,2022-12-07,146.2380605,147.6316434,146.2380605,147.4451904,6175500,0
7,2022-12-07,41.88000107,43.20000076,40.54999924,41.25999832,10824500,0
53,2022-12-07,169.2178132,171.2020131,168.6480875,169.2276306,1500200,0
24,2022-12-07,119.0871043,121.9414359,118.8668,121.0219193,2701500,0
45,2022-12-07,17.39666674,17.49320799,16.8560365,17.11669731,7978900,0
51,2022-12-07,14.25,14.43000031,14.17000008,14.19999981,4290500,0
26,2022-12-07,36.66953606,37.90471926,36.6598878,37.51872635,1183300,0
47,2022-12-08,11.92000008,12.66899967,11.69999981,12.56999969,9985200,0
22,2022-12-08,309.1099854,312.3800049,304.8099976,310.2600098,7205300,0
28,2022-12-08,480.1502335,480.5777777,470.8037656,478.6786804,2901000,0
25,2022-12-08,89.23999786,90.86000061,87.87999725,90.34999847,73305900,0
15,2022-12-08,141.7552145,142.9102902,140.5005728,142.0439758,62128300,0
49,2022-12-08,107.5751189,110.4378448,107.4364408,110.3090744,6192800,0
35,2022-12-08,150.758154,151.952163,149.9066942,150.9245453,3107100,0
60,2022-12-08,95.37999725,95.58000183,93.44999695,93.70999908,32213300,0
30,2022-12-08,76,78.16999817,74.66000366,77.80000305,1314700,0
11,2022-12-08,70.12000275,72.41000366,68.87999725,72.36000061,3056300,0
34,2022-12-08,92.5,93.43000031,91.66999817,92.55000305,9351200,0
58,2022-12-08,30.90999985,31.98500061,30.04999924,31.93000031,8847300,0
54,2022-12-08,10.43999958,10.52999973,10.38000011,10.43999958,966600,0
32,2022-12-08,34.49754171,34.66718737,33.23020314,33.45972061,8918400,0
5,2022-12-08,243.1806796,247.0542578,241.4127441,245.7233276,22611800,0
3,2022-12-08,37.34813031,37.80813207,36.5260015,36.69238663,6637300,0
59,2022-12-08,15.78062991,16.08580687,15.75109593,16.00705147,4022100,0
46,2022-12-08,172.1999969,175.1999969,169.0599976,173.4400024,97624500,0
40,2022-12-08,101.1816942,102.333954,100.8468548,102.1665268,5465100,0
56,2022-12-08,162.6721169,171.728892,159.5332343,171.6289368,51545600,0
36,2022-12-08,128.4299927,131.4600067,127.0199966,130.1300049,15156900,0
48,2022-12-08,23.92000008,23.93000031,23.75,23.88999939,533900,0
61,2022-12-08,75.92814665,76.70332508,75.61415098,76.67388916,2672300,0
43,2022-12-08,234.3181978,239.1614022,233.9236307,238.0270386,1334300,0
23,2022-12-08,5.624336011,5.681532593,5.605270483,5.652934074,287900,0
20,2022-12-08,1516,1537.469971,1512,1531,202000,0
29,2022-12-08,83.69271088,83.69271088,83.69271088,83.69271088,0,0
6,2022-12-08,22.95000076,23.37999916,22.51000023,22.62000084,10425100,0
33,2022-12-08,59.18000031,60.22000122,59,60.18000031,451000,0
50,2022-12-08,38.06999969,39.15000153,36.56000137,38.63999939,24816600,0
16,2022-12-08,98.52999878,99.48000336,95.83999634,96.52999878,980900,0
44,2022-12-08,70.13999939,71.22000122,69,70.47000122,56734100,0
55,2022-12-08,62.63881676,62.88503853,62.39259499,62.8456459,9946200,0
13,2022-12-08,60.5626946,61.99660117,60.07476972,61.77753448,159100,0
18,2022-12-08,154.2491922,154.7736126,151.8348718,152.497818,1632400,0
14,2022-12-08,53.21214676,53.21214676,53.21214676,53.21214676,100,0
38,2022-12-08,208.3018961,209.0873493,206.5520503,207.8942719,4896500,0
12,2022-12-08,325.7099915,336.2000122,324.3500061,332.5799866,2065800,0
4,2022-12-08,61.59999847,63.70000076,60.5,63.36999893,7849800,0
21,2022-12-08,49.26582576,49.55791862,49.07110214,49.07110214,4668100,0
9,2022-12-08,47.55377446,48.08149912,47.51468292,47.87627411,16015800,0
52,2022-12-08,129.4478008,130.0836376,128.5673942,129.9858246,8907300,0
1,2022-12-08,149.2036553,151.4961928,148.6280374,151.1786194,203800,0
39,2022-12-08,92.97000122,95.61000061,91.75,94.83000183,6115700,0
8,2022-12-08,157.4004447,160.3666982,156.7655261,159.3845673,1849600,0
27,2022-12-08,5.570000172,5.650000095,5.489999771,5.639999866,134400,0
57,2022-12-08,28.67000008,29.52000046,28.18000031,28.5,4163400,0
42,2022-12-08,142,142.3800049,141.6199951,142.2799988,141000,0
41,2022-12-08,134.8940687,137.0673755,134.8940687,136.7383881,1468800,0
37,2022-12-08,266.5883157,269.1164851,266.214497,268.9394226,3022700,0
31,2022-12-08,312.0068301,317.8542049,312.0068301,317.4330444,3483600,0
10,2022-12-08,348.381722,350.541702,345.614577,349.5463257,1998600,0
17,2022-12-08,172.9866925,173.622595,172.5170877,173.3584442,4798500,0
19,2022-12-08,26.52000046,27.03000069,26.27599907,26.45000076,14909600,0
2,2022-12-08,146.6796812,148.5639626,146.2380403,148.5050812,5187100,0
7,2022-12-08,41.56000137,43.90000153,40.29999924,42.81000137,9361800,0
53,2022-12-08,168.2551866,171.5654893,167.4890073,168.864212,2229500,0
24,2022-12-08,121.6445145,123.981624,120.1598738,120.6866837,3785300,0
45,2022-12-08,17.16496993,17.33874198,16.6726112,16.9429245,5819400,0
51,2022-12-08,13.89999962,14.07999992,13.77000046,13.97999954,5564000,0
26,2022-12-08,37.67312622,38.23281725,37.45117946,37.67312622,1451500,0
47,2022-12-09,12.42000008,12.47000027,11.47999954,11.51000023,11560900,0
22,2022-12-09,321.4500122,329,319.519989,320.0100098,14364000,0
28,2022-12-09,472.3946771,487.2993108,467.8208645,480.2695618,4211100,0
25,2022-12-09,88.90000153,90.30000305,88.62999725,89.08999634,67398500,0
15,2022-12-09,141.7352888,144.9515776,140.301404,141.5560608,76097000,0
49,2022-12-09,109.1798281,110.328877,108.2288888,108.3873749,5677700,0
35,2022-12-09,150.1416052,151.4236933,148.8790803,149.035675,2905900,0
60,2022-12-09,93.76999664,94.26000214,92.75,92.83000183,28225400,0
30,2022-12-09,78.16000366,80,77.63500214,78.16999817,1529500,0
11,2022-12-09,72.33000183,73.73999786,71.85399628,72.16000366,2185200,0
34,2022-12-09,92.37000275,94.91000366,91.90000153,93.37999725,10111900,0
58,2022-12-09,31.85000038,32.50999832,31.44000053,31.64999962,7860200,0
54,2022-12-09,10.44999981,10.46000004,10.35000038,10.39000034,668200,0
32,2022-12-09,33.24018188,33.74911122,33.09049476,33.72915268,5989400,0
5,2022-12-09,243.0416227,246.6271577,242.5052891,243.7567444,20609700,0
3,2022-12-09,36.46727345,37.27961659,36.35961689,37.20131683,5678000,0
59,2022-12-09,15.77078683,15.85938691,15.56405364,15.57389736,3501600,0
46,2022-12-09,173.8399963,182.5,173.3600006,179.0500031,104872300,0
40,2022-12-09,101.8612338,101.9301718,100.2067148,100.246109,7999600,0
56,2022-12-09,171.53897,175.7674611,169.6896219,169.9495239,46533800,0
36,2022-12-09,129.7400055,133.3699951,128.3600006,131.1100006,10287500,0
48,2022-12-09,23.79999924,24.07999992,23.76000023,23.94000053,634700,0
61,2022-12-09,76.50708571,76.88976772,76.2421474,76.32064819,2516700,0
43,2022-12-09,237.8988046,239.3389483,233.4304352,233.5488129,1013900,0
23,2022-12-09,5.614803251,5.662467299,5.614803251,5.624336243,223900,0
20,2022-12-09,1531,1543.72998,1526.26001,1526.26001,172500,0
29,2022-12-09,83.69271088,83.69271088,83.69271088,83.69271088,0,0
6,2022-12-09,22.56500053,23.61499977,22.37000084,23.15999985,8244200,0
33,2022-12-09,60.20999908,60.84999847,59.99000168,60.09000015,340600,0
50,2022-12-09,38.45000076,40.35499954,38.32500076,38.38000107,21469400,0
16,2022-12-09,95.52999878,97.51000214,94.09999847,94.76999664,776000,0
44,2022-12-09,69.48999786,70.66999817,68.51999664,68.58999634,59058300,0
55,2022-12-09,62.64866625,62.87518982,62.13652453,62.18576813,13914900,0
13,2022-12-09,61.97668805,62.55423232,61.46884354,61.85719299,120600,0
18,2022-12-09,152.369185,153.5070747,151.0135947,152.2801208,1761200,0
14,2022-12-09,53.89752197,53.89752197,53.89752197,53.89752197,100,0
38,2022-12-09,206.7111288,209.3060794,206.3233783,207.4965668,4928400,0
12,2022-12-09,331.5,334.6900024,328.5,330.6400146,1969200,0
4,2022-12-09,63.09999847,65.83000183,63.09999847,64.59999847,8418100,0
21,2022-12-09,49.43134676,49.58712789,49.00294958,49.02241898,4394600,0
9,2022-12-09,47.98377195,48.05218029,47.33877637,47.35832214,14303200,0
52,2022-12-09,129.3206469,130.8466673,129.1250059,129.2815247,7957800,0
1,2022-12-09,150.44421,150.8511147,149.4319305,149.4319305,145000,0
39,2022-12-09,93.83999634,96.66799927,93.23999786,94.69999695,4405800,0
8,2022-12-09,159.1068086,161.2298193,158.799272,159.8806152,1264100,0
27,2022-12-09,5.639999866,5.670000076,5.610000134,5.639999866,42200,0
57,2022-12-09,28.39999962,29.25499916,28.37000084,29.04000092,4206000,0
42,2022-12-09,142.4900055,144.2100067,142.4900055,143.3399963,127900,0
41,2022-12-09,136.4093913,137.7053982,136.1801026,137.0075378,1419600,0
37,2022-12-09,269.1557772,269.6968415,267.2965608,267.6113586,1677400,0
31,2022-12-09,314.8766458,317.7758375,313.3584656,313.8971863,3738800,0
10,2022-12-09,346.789128,351.138918,345.7539281,347.2171326,2301100,0
17,2022-12-09,173.280172,174.0334832,171.851832,171.9300995,4561000,0
19,2022-12-09,26.39999962,26.95999908,26.23999977,26.54999924,14253500,0
2,2022-12-09,147.8966096,149.1233566,147.425543,148.1125183,5868200,0
7,2022-12-09,41.59999847,42.31999969,40.15000153,40.24000168,10030200,0
53,2022-12-09,168.2609733,172.8890233,168.2609733,170.4167786,1475000,1.15
24,2022-12-09,121.4337866,122.1521597,120.3705938,120.4568024,2334900,0
45,2022-12-09,16.7112254,16.93327082,16.55676015,16.81742096,5404600,0
51,2022-12-09,14.22000027,14.36999989,14.14000034,14.14999962,2548500,0
26,2022-12-09,37.19063293,37.3353789,36.55374109,36.60198975,1212300,0
47,2022-12-12,11.36999989,11.73999977,11.10999966,11.71000004,8934500,0
22,2022-12-12,320,323.1799927,308.8500061,315.1799927,10148600,0
28,2022-12-12,479.9812501,485.042263,477.9329826,484.9030457,2276400,0
25,2022-12-12,89.20999908,90.58000183,87.87000275,90.55000305,61999800,0
15,2022-12-12,142.0937708,143.886127,140.4607385,143.8761749,70462700,0
49,2022-12-12,109.0609574,111.111422,108.6746386,111.0123672,6426000,0
35,2022-12-12,147.2935907,147.4697487,145.267685,146.8336029,4433800,0
60,2022-12-12,92.70999908,93.55999756,91.61000061,93.30999756,29420000,0
30,2022-12-12,77.91000366,79.81999969,77.05999756,79.73000336,1413700,0
11,2022-12-12,70.91000366,73.72000122,70.11000061,73.69000244,2836900,0
34,2022-12-12,93.73000336,94.66000366,92.61000061,94.66000366,14140700,0
58,2022-12-12,31.84000015,33.61000061,31.64999962,33.31999969,13501400,0
54,2022-12-12,10.38000011,10.43999958,10.28999996,10.34000015,1248900,0
32,2022-12-12,33.61938627,34.71708302,33.52957476,34.69712448,7163700,0
5,2022-12-12,245.7730007,250.8285015,245.4948995,250.7987061,30665100,0
3,2022-12-12,37.11323459,38.16047333,36.96642814,38.11153412,4820200,0
59,2022-12-12,15.66249755,15.71171992,15.17027575,15.58374214,3877700,0
46,2022-12-12,176.1000061,177.3699951,167.5200043,167.8200073,109794500,0
40,2022-12-12,99.59611661,101.2900299,99.29082091,101.1423035,5796000,0
56,2022-12-12,170.3094184,175.3176468,167.9102778,175.2876587,45732800,0
36,2022-12-12,131.1000061,134.0899963,130.9499969,133.1100006,11852400,0
48,2022-12-12,23.95999908,24.06999969,23.78000069,24.02000046,1189600,0
61,2022-12-12,76.52670093,77.23319304,76.16364789,77.1350708,4774600,0
43,2022-12-12,234.0124171,236.0345154,232.6314547,236.0345154,894300,0
23,2022-12-12,5.605270596,5.614803133,5.529008485,5.576672077,1415500,0
20,2022-12-12,1517.609985,1565.459961,1517.609985,1561.199951,261200,0
29,2022-12-12,83.69271088,83.69271088,83.69271088,83.69271088,0,0
6,2022-12-12,23.14999962,23.86000061,22.9279995,23.61000061,11768700,0
33,2022-12-12,60.25,61.02999878,60.18000031,61.00999832,330900,0
50,2022-12-12,37.91999817,38.68000031,37.49000168,38.38000107,20040700,0
16,2022-12-12,95.5,95.5,93.30999756,93.62999725,813800,0
44,2022-12-12,68.54000092,70.66999817,67.52999878,70.66999817,60968300,0
55,2022-12-12,62.34335094,63.04262362,62.05773279,63.00322723,11647900,0
13,2022-12-12,61.55846154,62.09617791,60.93112578,61.92689514,122800,0
18,2022-12-12,152.6363355,156.0994964,152.3790776,155.6542358,2773900,0
14,2022-12-12,53.67561241,53.67561241,53.31622901,53.57839966,1300,0
38,2022-12-12,208.7890712,213.5812848,208.2621286,213.3526001,5941700,0
12,2022-12-12,334.7600098,338.269989,332.6499939,338.1700134,2914700,0
4,2022-12-12,63.79000092,66.71299744,63.36000061,66.19999695,9126600,0
21,2022-12-12,49.49950061,49.54818152,49.12951904,49.34371948,1900900,0
9,2022-12-12,47.69059279,48.19877169,47.270368,48.17922592,15425300,0
52,2022-12-12,129.5162751,131.7172693,128.7337114,131.2868652,8841600,0
1,2022-12-12,150.0075304,150.8411928,149.3624495,150.7518616,113200,0
39,2022-12-12,93.76000214,95.95999908,93.48999786,95.58000183,4664100,0
8,2022-12-12,159.7317778,161.9143247,158.194095,161.8746338,1554500,0
27,2022-12-12,5.630000114,5.659999847,5.610000134,5.630000114,103600,0
57,2022-12-12,29.01000023,30.56999969,28.90999985,30.19000053,4391700,0
42,2022-12-12,143.6199951,144.2100067,142.75,144.1199951,130800,0
41,2022-12-12,137.0374736,138.6624528,135.9408487,138.3235016,1398600,0
37,2022-12-12,267.7589457,272.2053526,266.8047354,272.1168213,3230500,0
31,2022-12-12,316.3654446,321.5957552,314.6905771,321.2431641,4900200,0
10,2022-12-12,348.6903028,356.7827177,347.4859059,356.5139771,2427100,0
17,2022-12-12,172.1355476,174.0139218,171.7931443,173.9845734,4882400,0
19,2022-12-12,26.42000008,27.22999954,26.11000061,27.03000069,16483600,0
2,2022-12-12,148.4069353,149.7220044,148.230276,149.6336823,6142400,0
7,2022-12-12,39.97999954,42.65000153,39.65000153,42.59999847,9962600,0
53,2022-12-12,170.1695398,176.2512553,170.1695398,175.4008026,2461600,0
24,2022-12-12,120.7633051,121.5391457,118.9625786,121.5008316,3877800,0
45,2022-12-12,16.89465456,17.30012634,16.74018929,17.29047203,4944100,0
51,2022-12-12,14.10999966,14.17000008,13.93999958,14.17000008,2029500,0
26,2022-12-12,36.61163517,37.02658022,36.17739362,36.23529053,1730300,0
47,2022-12-13,12.42000008,12.57999992,11.41399956,11.71000004,13802400,0
22,2022-12-13,328,332.7200012,317.2000122,320.3399963,10756400,0
28,2022-12-13,494.2097336,495.1344306,478.807917,485.4200745,2626700,0
25,2022-12-13,95.23000336,96.25,90.51999664,92.48999786,100212000,0
15,2022-12-13,148.8648676,149.332872,143.6272195,144.8519897,93886200,0
49,2022-12-13,114.5189589,115.351028,110.2001048,111.7850037,8655300,0
35,2022-12-13,149.9360617,150.8168961,146.5106294,147.6557007,4178900,0
60,2022-12-13,97.76000214,99.52999878,95.02999878,95.62999725,40593700,0
30,2022-12-13,83.94999695,87.48000336,80.05000305,80.95999908,3865000,0
11,2022-12-13,77.52999878,79.37999725,73.01000214,74.05000305,4017800,0
34,2022-12-13,96.48999786,97.38999939,93.56999969,94.69999695,22882100,0
58,2022-12-13,35,35.36999893,31.27000046,32.25,16276800,0
